id,exam_score
713718,32.1
713719,54.1
713720,83.0
713721,68.0
713722,48.5
713723,76.1
713724,71.9
713725,48.0
713726,90.4
713727,57.3
713728,68.7
713729,81.2
713730,58.8
713731,56.9
713732,96.6
713733,71.1
713734,80.5
713735,61.1
713736,48.2
713737,81.3
713738,70.8
713739,87.6
713740,84.6
713741,80.6
713742,71.6
713743,36.6
713744,99.0
713745,45.8
713746,77.0
713747,64.3
713748,62.3
713749,65.6
713750,91.8
713751,58.2
713752,66.0
713753,85.7
713754,56.5
713755,39.7
713756,44.4
713757,96.9
713758,62.3
713759,69.0
713760,67.7
713761,45.9
713762,68.8
713763,75.4
713764,95.0
713765,67.2
713766,56.3
713767,60.0
713768,58.4
713769,69.4
713770,51.2
713771,58.6
713772,86.0
713773,41.3
713774,55.8
713775,98.2
713776,82.7
713777,53.8
713778,41.8
713779,49.2
713780,77.9
713781,59.9
713782,61.5
713783,81.0
713784,87.3
713785,71.5
713786,78.8
713787,76.4
713788,54.2
713789,47.5
713790,69.1
713791,30.8
713792,93.0
713793,50.9
713794,59.1
713795,89.9
713796,58.7
713797,54.9
713798,35.2
713799,69.0
713800,31.5
713801,64.3
713802,51.5
713803,45.8
713804,79.2
713805,96.4
713806,63.8
713807,86.3
713808,41.8
713809,41.4
713810,24.0
713811,38.6
713812,91.4
713813,39.5
713814,91.7
713815,48.0
713816,51.1
713817,62.7
713818,55.0
713819,76.5
713820,59.6
713821,84.7
713822,33.0
713823,61.8
713824,46.7
713825,75.4
713826,80.9
713827,59.6
713828,53.2
713829,71.4
713830,85.9
713831,50.4
713832,47.4
713833,71.9
713834,61.8
713835,61.8
713836,77.8
713837,65.9
713838,90.2
713839,67.6
713840,53.2
713841,78.3
713842,41.1
713843,80.9
713844,39.9
713845,66.0
713846,69.3
713847,76.6
713848,83.7
713849,82.7
713850,66.5
713851,92.0
713852,30.9
713853,38.5
713854,95.1
713855,73.1
713856,48.9
713857,85.4
713858,101.1
713859,41.2
713860,69.7
713861,80.9
713862,77.3
713863,67.6
713864,76.0
713865,18.8
713866,80.2
713867,65.1
713868,41.7
713869,34.8
713870,67.9
713871,62.0
713872,52.1
713873,79.6
713874,89.3
713875,84.2
713876,65.4
713877,78.4
713878,43.1
713879,89.7
713880,67.9
713881,80.5
713882,86.4
713883,63.2
713884,78.2
713885,80.5
713886,79.4
713887,55.5
713888,54.2
713889,65.3
713890,41.1
713891,67.5
713892,20.7
713893,37.8
713894,65.9
713895,93.3
713896,46.2
713897,38.7
713898,36.7
713899,78.2
713900,30.0
713901,64.1
713902,76.6
713903,58.9
713904,40.8
713905,72.5
713906,32.7
713907,60.1
713908,71.5
713909,50.1
713910,83.4
713911,51.4
713912,71.6
713913,86.0
713914,39.0
713915,92.4
713916,47.7
713917,34.5
713918,40.5
713919,70.6
713920,69.0
713921,29.9
713922,36.5
713923,48.8
713924,56.7
713925,52.6
713926,31.2
713927,87.6
713928,56.7
713929,59.7
713930,36.5
713931,88.2
713932,87.7
713933,60.1
713934,72.2
713935,76.0
713936,80.8
713937,53.7
713938,39.2
713939,55.3
713940,54.2
713941,32.2
713942,64.2
713943,39.6
713944,49.3
713945,40.6
713946,79.3
713947,74.8
713948,55.2
713949,90.2
713950,47.2
713951,56.1
713952,89.5
713953,82.4
713954,43.1
713955,52.6
713956,85.4
713957,67.2
713958,69.0
713959,68.8
713960,75.2
713961,66.5
713962,63.6
713963,42.6
713964,76.4
713965,75.7
713966,38.5
713967,76.5
713968,92.3
713969,46.6
713970,68.2
713971,36.1
713972,39.2
713973,70.6
713974,25.7
713975,83.2
713976,53.0
713977,75.4
713978,20.8
713979,66.2
713980,51.8
713981,58.3
713982,82.7
713983,52.0
713984,76.9
713985,89.6
713986,71.9
713987,86.6
713988,65.2
713989,69.8
713990,43.3
713991,86.8
713992,63.2
713993,48.8
713994,34.8
713995,82.4
713996,43.4
713997,49.6
713998,92.6
713999,67.5
714000,64.9
714001,46.4
714002,44.1
714003,71.7
714004,79.7
714005,33.9
714006,60.5
714007,46.1
714008,54.2
714009,74.8
714010,45.0
714011,65.1
714012,91.6
714013,67.8
714014,55.5
714015,78.5
714016,68.1
714017,57.0
714018,70.0
714019,31.3
714020,94.3
714021,88.3
714022,47.2
714023,47.4
714024,84.8
714025,61.6
714026,67.0
714027,79.1
714028,51.0
714029,29.5
714030,86.3
714031,21.0
714032,71.0
714033,51.3
714034,56.0
714035,74.2
714036,44.4
714037,69.9
714038,43.1
714039,56.0
714040,79.8
714041,81.3
714042,78.3
714043,41.9
714044,47.9
714045,62.9
714046,66.4
714047,85.7
714048,82.2
714049,37.2
714050,64.2
714051,100.6
714052,76.6
714053,68.1
714054,46.8
714055,57.7
714056,81.9
714057,46.1
714058,38.6
714059,31.8
714060,82.8
714061,92.8
714062,75.2
714063,73.9
714064,97.3
714065,62.1
714066,52.9
714067,54.6
714068,81.4
714069,71.2
714070,79.9
714071,88.7
714072,81.1
714073,59.0
714074,80.0
714075,67.5
714076,59.2
714077,53.3
714078,57.7
714079,76.0
714080,70.3
714081,84.4
714082,86.0
714083,69.6
714084,77.1
714085,63.8
714086,92.6
714087,86.7
714088,36.2
714089,88.1
714090,60.9
714091,39.3
714092,80.7
714093,60.2
714094,34.9
714095,44.7
714096,85.3
714097,86.5
714098,53.0
714099,98.5
714100,50.9
714101,79.7
714102,68.2
714103,77.0
714104,42.0
714105,78.7
714106,33.8
714107,59.6
714108,69.8
714109,52.7
714110,89.3
714111,44.4
714112,66.5
714113,82.0
714114,78.1
714115,86.9
714116,58.3
714117,84.7
714118,42.8
714119,73.5
714120,55.2
714121,53.2
714122,45.0
714123,81.6
714124,77.3
714125,79.1
714126,30.6
714127,69.1
714128,57.3
714129,56.8
714130,62.1
714131,57.1
714132,70.1
714133,37.5
714134,70.6
714135,45.1
714136,78.5
714137,87.6
714138,66.7
714139,58.9
714140,48.9
714141,30.2
714142,35.5
714143,71.4
714144,38.4
714145,81.2
714146,46.6
714147,43.5
714148,53.1
714149,88.5
714150,74.2
714151,75.3
714152,85.5
714153,48.1
714154,37.9
714155,78.5
714156,56.7
714157,46.0
714158,67.3
714159,70.4
714160,62.2
714161,55.4
714162,62.8
714163,52.9
714164,63.8
714165,73.9
714166,74.7
714167,44.8
714168,28.7
714169,44.7
714170,73.9
714171,75.1
714172,61.5
714173,91.4
714174,80.2
714175,68.4
714176,85.3
714177,61.8
714178,47.4
714179,81.2
714180,89.4
714181,79.0
714182,63.9
714183,38.1
714184,75.0
714185,47.1
714186,80.1
714187,38.4
714188,81.8
714189,89.7
714190,38.6
714191,74.8
714192,64.3
714193,40.5
714194,79.1
714195,67.8
714196,55.4
714197,52.9
714198,48.7
714199,51.4
714200,83.9
714201,52.4
714202,61.5
714203,86.2
714204,81.0
714205,22.7
714206,55.9
714207,47.8
714208,82.3
714209,53.1
714210,83.7
714211,54.1
714212,61.6
714213,63.6
714214,74.0
714215,73.6
714216,76.8
714217,64.1
714218,76.8
714219,62.1
714220,58.4
714221,55.7
714222,84.2
714223,53.1
714224,81.1
714225,66.8
714226,38.4
714227,43.4
714228,50.2
714229,63.3
714230,86.3
714231,74.4
714232,66.4
714233,77.4
714234,35.4
714235,40.8
714236,58.0
714237,60.0
714238,52.5
714239,66.5
714240,64.8
714241,86.7
714242,47.2
714243,78.1
714244,80.9
714245,65.3
714246,52.0
714247,75.3
714248,90.7
714249,58.6
714250,90.2
714251,52.9
714252,47.6
714253,45.1
714254,79.7
714255,41.5
714256,73.1
714257,66.0
714258,41.1
714259,85.5
714260,62.9
714261,74.8
714262,74.3
714263,54.1
714264,58.9
714265,36.2
714266,76.7
714267,96.2
714268,61.7
714269,85.2
714270,81.1
714271,35.6
714272,72.5
714273,68.9
714274,77.4
714275,64.2
714276,41.9
714277,69.1
714278,62.1
714279,57.9
714280,66.4
714281,61.9
714282,89.5
714283,81.6
714284,50.3
714285,45.0
714286,76.6
714287,46.5
714288,53.4
714289,70.7
714290,52.1
714291,31.4
714292,42.1
714293,48.7
714294,35.3
714295,74.9
714296,38.8
714297,74.7
714298,28.2
714299,81.5
714300,86.8
714301,88.8
714302,49.8
714303,59.0
714304,45.1
714305,77.8
714306,35.1
714307,82.4
714308,87.4
714309,88.4
714310,63.2
714311,24.7
714312,37.3
714313,52.2
714314,67.3
714315,87.5
714316,75.4
714317,63.1
714318,56.0
714319,95.3
714320,86.0
714321,86.3
714322,46.8
714323,55.1
714324,43.4
714325,77.5
714326,53.5
714327,51.1
714328,80.7
714329,76.7
714330,55.1
714331,68.3
714332,50.1
714333,72.0
714334,81.2
714335,57.8
714336,54.0
714337,40.6
714338,55.9
714339,68.5
714340,81.6
714341,65.4
714342,34.3
714343,52.1
714344,83.1
714345,42.2
714346,76.1
714347,58.5
714348,47.5
714349,46.5
714350,82.6
714351,67.7
714352,39.4
714353,32.8
714354,49.1
714355,81.2
714356,67.6
714357,91.1
714358,86.4
714359,62.5
714360,34.6
714361,40.1
714362,70.6
714363,50.8
714364,27.0
714365,47.2
714366,97.2
714367,45.1
714368,49.8
714369,54.2
714370,78.8
714371,97.7
714372,48.2
714373,40.2
714374,52.2
714375,54.2
714376,34.7
714377,64.1
714378,50.2
714379,61.5
714380,65.1
714381,47.4
714382,54.0
714383,79.3
714384,51.4
714385,59.1
714386,68.1
714387,82.0
714388,53.4
714389,72.6
714390,80.3
714391,60.5
714392,57.5
714393,57.3
714394,73.5
714395,72.7
714396,81.2
714397,49.6
714398,86.4
714399,72.0
714400,60.4
714401,80.9
714402,72.0
714403,46.3
714404,53.0
714405,64.1
714406,69.1
714407,50.7
714408,49.6
714409,67.2
714410,79.2
714411,65.1
714412,65.6
714413,47.2
714414,90.0
714415,89.1
714416,50.5
714417,61.6
714418,84.9
714419,38.0
714420,57.8
714421,83.8
714422,44.8
714423,70.5
714424,52.3
714425,33.7
714426,35.8
714427,75.2
714428,51.8
714429,68.3
714430,63.3
714431,54.2
714432,82.0
714433,65.7
714434,54.4
714435,85.3
714436,37.4
714437,80.3
714438,62.5
714439,52.8
714440,71.4
714441,44.1
714442,82.7
714443,73.4
714444,47.6
714445,69.3
714446,65.5
714447,84.4
714448,64.5
714449,64.8
714450,73.5
714451,45.9
714452,72.1
714453,65.2
714454,50.1
714455,96.5
714456,87.8
714457,83.9
714458,32.1
714459,78.9
714460,40.4
714461,74.3
714462,44.6
714463,47.1
714464,62.2
714465,78.7
714466,43.2
714467,90.0
714468,51.5
714469,69.8
714470,57.8
714471,74.7
714472,50.6
714473,78.4
714474,40.3
714475,83.0
714476,86.6
714477,64.1
714478,79.9
714479,28.3
714480,62.0
714481,31.9
714482,41.0
714483,57.1
714484,47.1
714485,70.6
714486,84.5
714487,57.6
714488,33.4
714489,49.2
714490,55.4
714491,51.4
714492,84.6
714493,36.1
714494,28.6
714495,81.4
714496,60.5
714497,40.7
714498,41.1
714499,33.2
714500,67.7
714501,72.6
714502,66.3
714503,84.7
714504,68.1
714505,56.8
714506,79.7
714507,67.2
714508,94.9
714509,59.9
714510,66.5
714511,51.0
714512,38.9
714513,78.2
714514,85.2
714515,57.0
714516,40.4
714517,94.0
714518,62.4
714519,66.4
714520,51.0
714521,74.9
714522,68.9
714523,31.0
714524,83.4
714525,89.2
714526,48.4
714527,91.6
714528,49.6
714529,92.3
714530,36.7
714531,59.4
714532,57.7
714533,88.0
714534,39.9
714535,50.2
714536,70.4
714537,93.3
714538,53.4
714539,46.5
714540,66.5
714541,46.8
714542,55.7
714543,68.1
714544,62.5
714545,63.8
714546,73.3
714547,56.5
714548,71.1
714549,93.2
714550,37.3
714551,83.4
714552,79.6
714553,31.8
714554,39.6
714555,64.8
714556,57.5
714557,60.0
714558,68.3
714559,57.3
714560,22.6
714561,57.6
714562,47.9
714563,70.2
714564,70.3
714565,67.9
714566,69.1
714567,71.3
714568,35.7
714569,47.8
714570,85.6
714571,57.3
714572,52.4
714573,40.5
714574,48.9
714575,46.1
714576,77.2
714577,44.6
714578,78.7
714579,47.2
714580,56.2
714581,62.7
714582,61.1
714583,85.5
714584,85.6
714585,42.8
714586,81.5
714587,79.8
714588,74.1
714589,47.4
714590,30.7
714591,89.6
714592,71.8
714593,33.4
714594,89.0
714595,55.0
714596,65.9
714597,80.4
714598,44.0
714599,59.7
714600,37.8
714601,46.2
714602,39.8
714603,34.8
714604,61.4
714605,72.7
714606,55.8
714607,37.4
714608,72.2
714609,61.0
714610,82.0
714611,70.4
714612,78.1
714613,84.5
714614,75.8
714615,39.4
714616,33.9
714617,64.2
714618,56.0
714619,83.6
714620,57.0
714621,72.6
714622,79.6
714623,50.9
714624,68.6
714625,53.2
714626,46.7
714627,73.9
714628,54.7
714629,58.3
714630,79.9
714631,28.1
714632,75.3
714633,45.3
714634,51.2
714635,55.9
714636,44.3
714637,45.5
714638,57.1
714639,82.0
714640,37.6
714641,67.9
714642,40.3
714643,96.1
714644,74.4
714645,76.0
714646,66.4
714647,30.2
714648,46.3
714649,61.8
714650,51.6
714651,85.7
714652,74.2
714653,63.1
714654,48.6
714655,35.3
714656,72.6
714657,58.5
714658,79.1
714659,65.7
714660,62.3
714661,44.8
714662,71.4
714663,79.5
714664,71.3
714665,80.8
714666,77.1
714667,90.0
714668,59.6
714669,55.0
714670,91.4
714671,46.3
714672,54.9
714673,57.2
714674,89.3
714675,43.2
714676,71.5
714677,69.9
714678,76.5
714679,61.4
714680,48.6
714681,69.9
714682,86.8
714683,82.1
714684,72.7
714685,66.6
714686,42.1
714687,60.8
714688,39.0
714689,71.2
714690,65.4
714691,73.5
714692,44.7
714693,63.0
714694,52.9
714695,84.6
714696,42.5
714697,78.7
714698,90.3
714699,41.6
714700,65.4
714701,80.3
714702,39.4
714703,65.1
714704,58.6
714705,67.1
714706,60.2
714707,65.2
714708,63.6
714709,66.8
714710,66.0
714711,71.4
714712,57.4
714713,75.4
714714,59.3
714715,62.3
714716,75.2
714717,69.5
714718,79.6
714719,72.0
714720,73.3
714721,47.9
714722,62.5
714723,66.4
714724,53.8
714725,51.8
714726,87.4
714727,34.8
714728,75.3
714729,87.6
714730,59.5
714731,89.4
714732,47.3
714733,42.3
714734,92.5
714735,44.7
714736,55.8
714737,70.2
714738,45.6
714739,70.3
714740,91.3
714741,34.3
714742,67.0
714743,42.8
714744,39.3
714745,77.0
714746,82.2
714747,75.1
714748,75.6
714749,73.4
714750,67.2
714751,42.8
714752,71.0
714753,48.5
714754,73.1
714755,51.0
714756,88.0
714757,69.0
714758,54.5
714759,84.1
714760,36.3
714761,84.0
714762,70.6
714763,56.0
714764,62.9
714765,51.0
714766,81.8
714767,71.1
714768,96.1
714769,37.5
714770,43.0
714771,72.9
714772,31.8
714773,88.1
714774,35.3
714775,52.7
714776,62.7
714777,80.5
714778,46.5
714779,45.4
714780,88.3
714781,48.3
714782,66.0
714783,38.2
714784,58.1
714785,81.8
714786,87.0
714787,89.8
714788,59.6
714789,85.0
714790,25.6
714791,68.9
714792,57.9
714793,40.4
714794,44.2
714795,69.8
714796,89.8
714797,55.2
714798,57.0
714799,82.2
714800,43.3
714801,88.2
714802,61.0
714803,84.4
714804,31.4
714805,44.3
714806,47.3
714807,74.9
714808,68.8
714809,61.8
714810,39.8
714811,70.8
714812,35.6
714813,36.0
714814,61.7
714815,70.8
714816,54.1
714817,71.8
714818,50.8
714819,37.5
714820,62.5
714821,58.9
714822,70.9
714823,54.4
714824,31.5
714825,84.0
714826,40.9
714827,50.9
714828,74.1
714829,75.5
714830,68.3
714831,93.1
714832,70.0
714833,88.3
714834,33.7
714835,51.1
714836,59.9
714837,44.9
714838,57.4
714839,72.9
714840,58.5
714841,48.4
714842,85.2
714843,67.2
714844,50.7
714845,85.2
714846,59.9
714847,77.2
714848,56.0
714849,67.8
714850,72.8
714851,66.8
714852,59.5
714853,71.3
714854,83.1
714855,54.6
714856,39.9
714857,58.0
714858,74.2
714859,73.4
714860,45.0
714861,64.4
714862,52.7
714863,63.6
714864,72.2
714865,72.5
714866,29.0
714867,51.3
714868,37.1
714869,71.2
714870,70.3
714871,88.0
714872,47.3
714873,86.6
714874,80.8
714875,62.7
714876,34.3
714877,83.8
714878,85.7
714879,50.8
714880,61.5
714881,49.0
714882,44.3
714883,47.5
714884,59.3
714885,54.6
714886,76.5
714887,74.9
714888,64.4
714889,55.0
714890,49.5
714891,68.0
714892,62.3
714893,50.5
714894,64.1
714895,39.6
714896,48.7
714897,91.4
714898,54.1
714899,53.1
714900,93.9
714901,49.6
714902,53.7
714903,73.5
714904,42.8
714905,65.8
714906,52.8
714907,35.7
714908,52.5
714909,55.4
714910,26.0
714911,58.8
714912,46.2
714913,51.9
714914,76.3
714915,53.1
714916,82.2
714917,65.3
714918,100.5
714919,62.2
714920,48.8
714921,52.9
714922,52.3
714923,37.7
714924,36.8
714925,56.1
714926,65.8
714927,80.1
714928,65.8
714929,65.1
714930,58.4
714931,55.1
714932,62.5
714933,55.4
714934,47.7
714935,52.8
714936,48.4
714937,38.1
714938,42.6
714939,92.0
714940,79.5
714941,74.9
714942,64.6
714943,83.0
714944,69.5
714945,43.2
714946,96.4
714947,72.8
714948,46.1
714949,72.5
714950,56.1
714951,87.4
714952,50.9
714953,58.8
714954,63.2
714955,88.3
714956,76.4
714957,57.0
714958,52.2
714959,53.2
714960,27.2
714961,89.8
714962,52.0
714963,29.9
714964,53.6
714965,56.3
714966,71.1
714967,50.3
714968,45.9
714969,45.8
714970,69.1
714971,56.6
714972,64.3
714973,76.4
714974,35.3
714975,66.2
714976,65.3
714977,29.8
714978,80.4
714979,89.5
714980,40.3
714981,49.3
714982,67.7
714983,32.0
714984,78.5
714985,70.3
714986,73.6
714987,46.7
714988,80.7
714989,63.9
714990,52.9
714991,90.7
714992,38.3
714993,77.4
714994,41.8
714995,78.0
714996,53.4
714997,55.2
714998,70.0
714999,96.0
715000,51.0
715001,76.9
715002,78.2
715003,60.4
715004,63.3
715005,50.4
715006,77.3
715007,71.3
715008,72.2
715009,66.3
715010,57.1
715011,74.5
715012,60.6
715013,90.0
715014,53.4
715015,50.1
715016,73.0
715017,71.5
715018,48.0
715019,42.0
715020,91.5
715021,41.9
715022,70.8
715023,83.4
715024,65.8
715025,45.4
715026,68.5
715027,87.8
715028,64.4
715029,73.7
715030,76.7
715031,77.6
715032,75.4
715033,97.1
715034,90.6
715035,44.7
715036,68.6
715037,83.6
715038,62.5
715039,56.0
715040,49.4
715041,38.8
715042,53.4
715043,56.9
715044,34.0
715045,35.9
715046,49.6
715047,32.8
715048,48.1
715049,55.8
715050,56.3
715051,64.0
715052,49.2
715053,62.3
715054,64.7
715055,88.6
715056,34.2
715057,46.6
715058,85.5
715059,48.9
715060,66.3
715061,72.7
715062,48.2
715063,87.8
715064,62.6
715065,70.0
715066,76.4
715067,59.3
715068,33.8
715069,65.4
715070,81.3
715071,68.9
715072,51.6
715073,31.5
715074,54.4
715075,74.8
715076,79.1
715077,70.6
715078,35.0
715079,59.5
715080,56.9
715081,67.5
715082,57.7
715083,61.7
715084,66.6
715085,38.0
715086,56.9
715087,56.2
715088,78.6
715089,67.0
715090,65.0
715091,55.5
715092,44.6
715093,66.3
715094,77.2
715095,50.1
715096,60.0
715097,81.2
715098,74.1
715099,79.2
715100,50.0
715101,63.5
715102,68.5
715103,39.9
715104,39.5
715105,52.8
715106,65.6
715107,49.3
715108,58.8
715109,33.9
715110,53.8
715111,71.1
715112,63.9
715113,61.3
715114,55.8
715115,47.7
715116,31.1
715117,52.3
715118,81.3
715119,74.2
715120,63.5
715121,73.9
715122,51.6
715123,42.0
715124,64.1
715125,46.4
715126,56.0
715127,40.9
715128,53.7
715129,88.3
715130,35.5
715131,40.6
715132,68.0
715133,68.3
715134,64.5
715135,74.0
715136,90.4
715137,92.1
715138,54.3
715139,86.8
715140,53.5
715141,61.5
715142,82.2
715143,61.3
715144,38.3
715145,78.5
715146,57.7
715147,70.9
715148,75.8
715149,90.2
715150,64.1
715151,42.7
715152,77.0
715153,78.7
715154,98.3
715155,73.0
715156,89.2
715157,69.0
715158,47.8
715159,80.7
715160,65.3
715161,52.8
715162,59.9
715163,55.6
715164,63.1
715165,58.7
715166,47.9
715167,62.9
715168,61.3
715169,55.3
715170,62.1
715171,62.8
715172,74.2
715173,64.3
715174,59.1
715175,83.2
715176,70.3
715177,34.1
715178,74.4
715179,86.5
715180,81.0
715181,88.1
715182,82.1
715183,69.3
715184,52.3
715185,69.8
715186,40.4
715187,55.5
715188,81.6
715189,50.2
715190,62.3
715191,77.1
715192,40.1
715193,91.5
715194,52.9
715195,55.5
715196,49.1
715197,77.4
715198,73.4
715199,66.1
715200,70.4
715201,91.3
715202,58.1
715203,39.5
715204,43.7
715205,83.3
715206,80.8
715207,86.3
715208,66.9
715209,60.3
715210,37.9
715211,53.2
715212,47.8
715213,47.4
715214,46.3
715215,65.8
715216,59.0
715217,85.6
715218,64.4
715219,88.5
715220,74.9
715221,65.3
715222,50.1
715223,54.5
715224,28.2
715225,46.5
715226,91.0
715227,77.8
715228,89.4
715229,61.7
715230,63.2
715231,80.0
715232,87.7
715233,91.1
715234,63.3
715235,82.3
715236,83.8
715237,57.4
715238,54.4
715239,84.5
715240,39.7
715241,60.2
715242,65.9
715243,60.4
715244,91.4
715245,72.4
715246,62.6
715247,38.2
715248,66.3
715249,67.9
715250,71.8
715251,53.7
715252,82.9
715253,70.1
715254,60.4
715255,47.4
715256,58.7
715257,78.3
715258,38.8
715259,51.8
715260,72.4
715261,67.5
715262,67.3
715263,57.1
715264,56.1
715265,44.4
715266,39.8
715267,78.2
715268,79.4
715269,75.6
715270,85.8
715271,74.1
715272,54.5
715273,77.2
715274,62.0
715275,51.4
715276,41.8
715277,71.5
715278,35.1
715279,78.2
715280,74.3
715281,67.0
715282,94.6
715283,95.5
715284,67.6
715285,65.4
715286,38.7
715287,19.8
715288,64.0
715289,56.6
715290,47.4
715291,58.9
715292,59.9
715293,37.1
715294,60.5
715295,42.5
715296,54.0
715297,69.5
715298,56.5
715299,69.2
715300,48.1
715301,56.9
715302,83.8
715303,51.0
715304,47.9
715305,57.6
715306,72.8
715307,33.3
715308,88.1
715309,48.4
715310,75.7
715311,71.3
715312,46.3
715313,42.0
715314,69.4
715315,39.9
715316,67.4
715317,85.3
715318,53.0
715319,53.6
715320,72.6
715321,61.6
715322,47.8
715323,67.2
715324,44.4
715325,51.2
715326,58.8
715327,86.0
715328,84.2
715329,79.5
715330,53.2
715331,91.1
715332,72.4
715333,64.2
715334,40.9
715335,64.8
715336,71.1
715337,35.8
715338,35.5
715339,65.9
715340,57.3
715341,56.4
715342,58.9
715343,33.5
715344,46.4
715345,61.1
715346,36.0
715347,74.0
715348,74.1
715349,38.3
715350,46.0
715351,57.4
715352,48.7
715353,33.5
715354,93.6
715355,42.7
715356,90.0
715357,60.9
715358,59.5
715359,71.5
715360,62.6
715361,48.4
715362,62.9
715363,45.8
715364,59.9
715365,93.1
715366,59.8
715367,64.7
715368,52.9
715369,79.5
715370,23.9
715371,86.8
715372,50.1
715373,59.8
715374,60.4
715375,69.5
715376,78.8
715377,82.3
715378,49.6
715379,66.7
715380,46.8
715381,45.9
715382,55.1
715383,80.7
715384,71.8
715385,58.2
715386,73.7
715387,59.1
715388,69.1
715389,68.9
715390,97.6
715391,49.4
715392,46.6
715393,64.8
715394,44.4
715395,61.6
715396,61.1
715397,44.1
715398,70.5
715399,82.3
715400,71.9
715401,39.4
715402,69.0
715403,63.1
715404,52.2
715405,39.6
715406,72.0
715407,70.1
715408,77.7
715409,31.2
715410,60.4
715411,54.5
715412,82.6
715413,72.4
715414,56.6
715415,81.6
715416,39.3
715417,80.7
715418,59.9
715419,87.5
715420,64.8
715421,82.0
715422,77.6
715423,89.8
715424,40.5
715425,59.6
715426,68.7
715427,56.8
715428,50.3
715429,71.9
715430,75.5
715431,49.5
715432,94.1
715433,89.4
715434,73.7
715435,65.1
715436,50.9
715437,60.0
715438,34.4
715439,63.5
715440,68.6
715441,35.2
715442,92.4
715443,35.4
715444,33.2
715445,60.2
715446,38.2
715447,70.3
715448,57.6
715449,78.5
715450,65.1
715451,37.3
715452,53.9
715453,67.1
715454,67.4
715455,76.7
715456,88.0
715457,76.4
715458,73.4
715459,54.1
715460,71.1
715461,54.3
715462,34.6
715463,50.0
715464,87.6
715465,69.6
715466,56.7
715467,59.1
715468,37.3
715469,73.4
715470,63.0
715471,65.9
715472,83.1
715473,36.4
715474,44.9
715475,64.1
715476,59.5
715477,64.8
715478,68.9
715479,53.0
715480,36.3
715481,76.4
715482,59.7
715483,60.6
715484,78.6
715485,75.3
715486,50.5
715487,97.8
715488,65.5
715489,61.4
715490,59.0
715491,59.9
715492,42.6
715493,56.1
715494,50.3
715495,91.4
715496,48.2
715497,37.6
715498,49.9
715499,38.8
715500,69.4
715501,79.0
715502,86.2
715503,72.7
715504,48.9
715505,65.3
715506,50.0
715507,65.7
715508,42.6
715509,82.8
715510,58.2
715511,39.1
715512,73.9
715513,76.2
715514,48.3
715515,43.9
715516,69.2
715517,87.1
715518,63.3
715519,57.3
715520,56.2
715521,58.6
715522,48.6
715523,52.8
715524,38.8
715525,90.9
715526,68.4
715527,35.6
715528,58.3
715529,60.2
715530,72.8
715531,86.4
715532,85.3
715533,78.4
715534,72.9
715535,87.5
715536,69.0
715537,72.9
715538,60.5
715539,48.9
715540,53.3
715541,47.5
715542,54.8
715543,90.7
715544,55.3
715545,59.2
715546,67.9
715547,62.4
715548,62.7
715549,38.1
715550,93.4
715551,81.6
715552,80.7
715553,51.2
715554,43.6
715555,92.0
715556,77.6
715557,50.9
715558,52.2
715559,89.0
715560,54.0
715561,68.3
715562,52.7
715563,64.2
715564,37.7
715565,58.0
715566,89.3
715567,83.9
715568,33.4
715569,50.7
715570,80.1
715571,63.0
715572,71.7
715573,89.5
715574,55.8
715575,42.6
715576,81.9
715577,61.2
715578,55.3
715579,43.3
715580,72.3
715581,78.1
715582,64.6
715583,51.3
715584,29.8
715585,83.6
715586,57.1
715587,48.6
715588,76.2
715589,71.8
715590,46.4
715591,56.9
715592,70.4
715593,52.5
715594,92.8
715595,51.7
715596,81.1
715597,57.3
715598,41.9
715599,49.5
715600,88.7
715601,82.1
715602,45.5
715603,43.6
715604,35.9
715605,59.5
715606,47.1
715607,71.3
715608,67.2
715609,80.6
715610,58.7
715611,65.2
715612,50.2
715613,80.0
715614,90.2
715615,83.0
715616,34.4
715617,45.6
715618,92.9
715619,59.0
715620,75.6
715621,46.9
715622,75.3
715623,46.1
715624,49.7
715625,81.8
715626,59.4
715627,47.2
715628,53.9
715629,40.0
715630,85.0
715631,78.7
715632,53.2
715633,39.5
715634,43.5
715635,57.9
715636,74.3
715637,76.0
715638,45.8
715639,54.8
715640,37.1
715641,69.4
715642,79.0
715643,68.0
715644,78.3
715645,72.2
715646,53.6
715647,80.0
715648,42.7
715649,68.7
715650,26.6
715651,66.6
715652,84.7
715653,36.1
715654,84.7
715655,58.0
715656,88.1
715657,42.1
715658,31.4
715659,81.1
715660,61.2
715661,50.9
715662,56.2
715663,86.8
715664,65.1
715665,39.6
715666,49.3
715667,62.0
715668,70.7
715669,57.0
715670,77.9
715671,63.1
715672,49.0
715673,41.2
715674,75.3
715675,86.2
715676,32.6
715677,82.5
715678,78.7
715679,51.6
715680,60.4
715681,48.0
715682,56.7
715683,78.9
715684,82.9
715685,46.0
715686,72.6
715687,83.6
715688,59.0
715689,61.7
715690,59.0
715691,67.9
715692,66.3
715693,91.9
715694,58.9
715695,48.2
715696,73.2
715697,40.3
715698,60.6
715699,56.8
715700,74.1
715701,68.0
715702,83.2
715703,27.8
715704,78.7
715705,40.9
715706,60.3
715707,62.1
715708,86.7
715709,90.4
715710,43.4
715711,41.4
715712,55.9
715713,52.5
715714,48.3
715715,51.4
715716,75.6
