id,exam_score
634802,76.7
634803,94.8
634804,86.1
634805,63.2
634806,37.9
634807,59.0
634808,48.9
634809,68.1
634810,59.0
634811,73.3
634812,67.6
634813,43.9
634814,53.3
634815,46.5
634816,49.8
634817,50.1
634818,43.6
634819,82.0
634820,81.9
634821,85.2
634822,38.6
634823,73.8
634824,64.4
634825,83.6
634826,43.1
634827,37.5
634828,82.3
634829,57.3
634830,93.2
634831,51.9
634832,79.8
634833,81.3
634834,24.8
634835,75.0
634836,58.3
634837,64.4
634838,64.5
634839,70.3
634840,71.9
634841,89.5
634842,61.1
634843,82.7
634844,78.8
634845,75.2
634846,31.5
634847,64.7
634848,80.0
634849,63.9
634850,86.0
634851,36.9
634852,86.6
634853,29.3
634854,73.5
634855,31.3
634856,73.4
634857,60.7
634858,75.0
634859,55.3
634860,86.8
634861,59.7
634862,52.2
634863,80.2
634864,69.3
634865,65.7
634866,84.4
634867,59.6
634868,74.3
634869,72.7
634870,39.2
634871,70.5
634872,39.7
634873,70.7
634874,81.8
634875,78.9
634876,62.5
634877,60.7
634878,80.5
634879,93.3
634880,66.6
634881,48.7
634882,66.9
634883,66.5
634884,72.3
634885,40.3
634886,85.9
634887,68.8
634888,50.9
634889,76.1
634890,39.2
634891,40.0
634892,83.3
634893,52.2
634894,86.1
634895,68.8
634896,63.4
634897,74.0
634898,63.3
634899,65.8
634900,78.1
634901,61.8
634902,45.9
634903,48.1
634904,68.2
634905,44.4
634906,48.0
634907,88.6
634908,32.1
634909,83.0
634910,49.8
634911,74.5
634912,53.5
634913,75.8
634914,61.2
634915,58.0
634916,73.5
634917,39.5
634918,60.1
634919,63.2
634920,38.7
634921,54.5
634922,50.8
634923,78.0
634924,59.8
634925,49.4
634926,31.6
634927,51.2
634928,73.0
634929,79.8
634930,47.7
634931,47.8
634932,38.1
634933,74.1
634934,78.8
634935,74.0
634936,52.4
634937,73.5
634938,53.3
634939,49.1
634940,54.0
634941,43.1
634942,59.4
634943,63.8
634944,85.5
634945,49.1
634946,53.6
634947,45.2
634948,50.2
634949,59.0
634950,49.6
634951,87.3
634952,71.3
634953,72.1
634954,53.3
634955,60.0
634956,71.9
634957,85.9
634958,59.6
634959,41.5
634960,46.0
634961,46.1
634962,87.2
634963,83.9
634964,67.1
634965,24.7
634966,30.8
634967,51.9
634968,82.6
634969,66.0
634970,67.4
634971,87.0
634972,72.9
634973,88.9
634974,60.6
634975,51.2
634976,57.5
634977,76.2
634978,57.3
634979,63.0
634980,55.1
634981,81.1
634982,50.9
634983,38.7
634984,78.4
634985,68.8
634986,70.0
634987,74.0
634988,79.0
634989,87.6
634990,93.2
634991,70.6
634992,45.5
634993,84.3
634994,63.0
634995,41.5
634996,86.1
634997,80.3
634998,35.9
634999,77.3
635000,87.6
635001,81.0
635002,52.4
635003,85.1
635004,87.2
635005,61.0
635006,46.7
635007,82.6
635008,69.5
635009,36.0
635010,41.9
635011,74.8
635012,70.6
635013,58.1
635014,60.8
635015,71.9
635016,51.5
635017,55.5
635018,50.1
635019,89.4
635020,35.9
635021,69.7
635022,58.0
635023,41.2
635024,54.5
635025,87.0
635026,63.3
635027,49.5
635028,74.5
635029,82.7
635030,47.1
635031,48.0
635032,50.9
635033,92.0
635034,39.2
635035,74.5
635036,46.5
635037,34.4
635038,83.5
635039,72.3
635040,62.9
635041,56.2
635042,85.7
635043,56.6
635044,43.7
635045,42.4
635046,75.8
635047,71.7
635048,75.9
635049,36.6
635050,56.6
635051,53.8
635052,62.1
635053,88.3
635054,42.7
635055,24.0
635056,68.8
635057,72.1
635058,60.8
635059,96.8
635060,56.6
635061,82.3
635062,70.1
635063,34.7
635064,70.9
635065,45.7
635066,63.7
635067,71.1
635068,65.9
635069,54.6
635070,63.6
635071,79.1
635072,85.0
635073,73.9
635074,86.0
635075,64.7
635076,63.9
635077,59.8
635078,73.0
635079,69.9
635080,54.0
635081,41.5
635082,67.5
635083,84.2
635084,32.0
635085,94.5
635086,79.7
635087,71.8
635088,53.1
635089,67.1
635090,50.4
635091,68.3
635092,45.1
635093,47.5
635094,36.2
635095,69.6
635096,84.9
635097,56.4
635098,50.8
635099,33.8
635100,70.7
635101,61.3
635102,52.8
635103,70.2
635104,59.9
635105,91.7
635106,95.8
635107,98.9
635108,61.8
635109,89.3
635110,31.0
635111,75.9
635112,70.9
635113,58.3
635114,40.3
635115,54.6
635116,58.1
635117,30.4
635118,33.4
635119,44.6
635120,50.7
635121,54.8
635122,44.3
635123,42.3
635124,43.5
635125,59.7
635126,45.2
635127,81.7
635128,48.6
635129,51.2
635130,58.6
635131,83.4
635132,87.2
635133,61.6
635134,69.6
635135,37.6
635136,55.2
635137,55.6
635138,80.6
635139,37.5
635140,75.7
635141,69.2
635142,86.6
635143,83.6
635144,24.4
635145,72.1
635146,62.7
635147,71.4
635148,89.3
635149,42.9
635150,61.8
635151,40.3
635152,97.0
635153,75.5
635154,90.6
635155,82.0
635156,88.8
635157,52.7
635158,48.7
635159,80.9
635160,33.9
635161,73.2
635162,73.5
635163,69.6
635164,77.8
635165,76.5
635166,52.8
635167,45.5
635168,45.3
635169,48.5
635170,54.7
635171,54.3
635172,67.6
635173,65.9
635174,86.1
635175,94.3
635176,62.8
635177,44.5
635178,92.7
635179,74.0
635180,78.5
635181,54.1
635182,34.3
635183,75.8
635184,42.1
635185,55.9
635186,54.1
635187,62.4
635188,87.3
635189,49.7
635190,53.4
635191,44.0
635192,54.2
635193,35.8
635194,26.8
635195,47.4
635196,77.3
635197,72.9
635198,71.2
635199,54.4
635200,77.4
635201,69.2
635202,79.3
635203,28.2
635204,63.2
635205,62.2
635206,37.1
635207,80.9
635208,68.3
635209,83.3
635210,59.8
635211,54.5
635212,55.0
635213,42.9
635214,63.9
635215,62.7
635216,58.4
635217,80.7
635218,66.0
635219,80.6
635220,52.6
635221,76.6
635222,57.4
635223,45.3
635224,36.5
635225,36.6
635226,70.9
635227,34.8
635228,80.2
635229,38.5
635230,70.0
635231,65.1
635232,64.8
635233,37.8
635234,84.3
635235,58.6
635236,67.7
635237,54.5
635238,81.1
635239,57.6
635240,60.0
635241,80.6
635242,54.8
635243,36.4
635244,50.6
635245,55.0
635246,36.4
635247,65.3
635248,73.3
635249,84.5
635250,52.4
635251,46.6
635252,85.2
635253,39.0
635254,46.2
635255,59.3
635256,41.6
635257,88.8
635258,34.1
635259,40.6
635260,68.8
635261,79.3
635262,71.4
635263,30.0
635264,58.0
635265,60.3
635266,80.1
635267,60.3
635268,51.4
635269,48.5
635270,65.5
635271,55.9
635272,56.0
635273,63.5
635274,53.4
635275,81.5
635276,54.0
635277,61.6
635278,33.2
635279,61.3
635280,51.4
635281,49.4
635282,62.6
635283,83.6
635284,81.8
635285,77.2
635286,85.5
635287,86.6
635288,60.3
635289,41.5
635290,80.7
635291,30.1
635292,74.1
635293,88.1
635294,66.0
635295,54.1
635296,91.8
635297,72.7
635298,43.8
635299,79.5
635300,56.5
635301,57.6
635302,35.8
635303,55.9
635304,55.2
635305,55.9
635306,75.4
635307,38.7
635308,66.3
635309,68.7
635310,55.9
635311,47.6
635312,84.2
635313,80.3
635314,49.6
635315,94.6
635316,65.0
635317,67.3
635318,86.7
635319,45.9
635320,42.3
635321,37.4
635322,31.4
635323,57.0
635324,59.4
635325,81.9
635326,46.8
635327,53.5
635328,79.5
635329,83.6
635330,81.0
635331,71.0
635332,70.9
635333,59.1
635334,76.0
635335,57.3
635336,72.2
635337,54.4
635338,22.2
635339,76.8
635340,53.1
635341,93.4
635342,61.7
635343,51.5
635344,51.8
635345,62.5
635346,73.5
635347,89.8
635348,81.3
635349,65.2
635350,98.3
635351,47.1
635352,89.7
635353,80.9
635354,70.2
635355,84.0
635356,58.6
635357,52.4
635358,28.2
635359,54.4
635360,55.7
635361,56.5
635362,94.1
635363,43.9
635364,27.3
635365,72.3
635366,47.4
635367,67.2
635368,52.4
635369,72.3
635370,49.6
635371,38.8
635372,65.7
635373,92.4
635374,47.1
635375,63.7
635376,61.6
635377,84.1
635378,89.9
635379,75.5
635380,65.2
635381,40.9
635382,70.0
635383,42.5
635384,42.1
635385,59.9
635386,51.9
635387,69.0
635388,49.9
635389,89.4
635390,28.5
635391,42.6
635392,25.0
635393,79.2
635394,82.6
635395,52.6
635396,40.1
635397,50.6
635398,81.9
635399,72.6
635400,60.8
635401,70.9
635402,46.8
635403,43.1
635404,42.1
635405,50.1
635406,87.3
635407,73.0
635408,54.1
635409,67.7
635410,64.2
635411,60.4
635412,71.3
635413,80.6
635414,85.1
635415,65.9
635416,79.1
635417,60.7
635418,48.0
635419,77.9
635420,57.3
635421,68.5
635422,81.0
635423,59.2
635424,70.9
635425,80.4
635426,71.2
635427,58.0
635428,84.2
635429,39.0
635430,86.0
635431,80.3
635432,88.6
635433,66.9
635434,86.5
635435,80.0
635436,79.3
635437,86.9
635438,36.1
635439,39.9
635440,50.4
635441,46.1
635442,52.2
635443,48.9
635444,86.4
635445,77.0
635446,76.5
635447,53.4
635448,79.2
635449,42.5
635450,76.9
635451,65.7
635452,77.7
635453,62.6
635454,75.1
635455,53.2
635456,72.5
635457,59.2
635458,47.7
635459,73.3
635460,93.7
635461,38.0
635462,48.4
635463,86.6
635464,71.7
635465,44.8
635466,50.7
635467,39.0
635468,86.5
635469,57.8
635470,40.5
635471,66.9
635472,52.1
635473,60.2
635474,86.2
635475,51.7
635476,73.5
635477,60.6
635478,53.9
635479,62.0
635480,67.2
635481,44.2
635482,60.6
635483,94.3
635484,85.3
635485,45.3
635486,85.9
635487,74.9
635488,60.4
635489,68.3
635490,68.1
635491,38.4
635492,89.3
635493,58.3
635494,62.1
635495,55.3
635496,59.0
635497,94.8
635498,70.0
635499,54.4
635500,39.3
635501,67.6
635502,89.7
635503,58.8
635504,50.4
635505,64.5
635506,40.6
635507,91.6
635508,67.7
635509,59.3
635510,61.7
635511,81.3
635512,36.8
635513,78.8
635514,82.9
635515,97.0
635516,45.5
635517,69.4
635518,74.2
635519,73.6
635520,53.5
635521,59.8
635522,85.3
635523,55.4
635524,64.0
635525,85.1
635526,56.8
635527,75.4
635528,57.7
635529,41.4
635530,62.9
635531,29.6
635532,56.9
635533,44.1
635534,82.3
635535,78.5
635536,77.1
635537,44.4
635538,39.9
635539,51.5
635540,81.6
635541,78.8
635542,62.9
635543,45.8
635544,48.4
635545,50.8
635546,58.2
635547,53.7
635548,52.4
635549,40.4
635550,62.4
635551,92.3
635552,94.9
635553,39.7
635554,36.8
635555,66.3
635556,68.5
635557,39.9
635558,83.7
635559,34.8
635560,46.3
635561,57.5
635562,52.8
635563,43.3
635564,87.4
635565,66.8
635566,60.1
635567,29.4
635568,76.1
635569,45.1
635570,48.5
635571,89.6
635572,84.6
635573,67.6
635574,63.6
635575,57.3
635576,73.9
635577,69.0
635578,29.7
635579,59.1
635580,62.7
635581,82.4
635582,32.1
635583,44.8
635584,94.6
635585,84.6
635586,73.0
635587,48.0
635588,64.4
635589,52.4
635590,95.6
635591,37.5
635592,66.6
635593,29.5
635594,79.4
635595,75.5
635596,86.0
635597,71.2
635598,67.2
635599,73.4
635600,59.3
635601,67.2
635602,64.8
635603,70.1
635604,72.6
635605,55.3
635606,29.8
635607,76.7
635608,44.2
635609,79.2
635610,38.5
635611,46.9
635612,48.1
635613,54.1
635614,31.2
635615,50.5
635616,44.4
635617,40.3
635618,29.5
635619,81.1
635620,47.1
635621,80.0
635622,57.0
635623,45.2
635624,90.8
635625,78.1
635626,31.9
635627,42.9
635628,67.4
635629,56.9
635630,42.8
635631,85.9
635632,55.2
635633,84.6
635634,44.1
635635,44.2
635636,52.9
635637,77.2
635638,75.7
635639,43.1
635640,62.7
635641,67.5
635642,49.8
635643,60.5
635644,62.7
635645,59.5
635646,34.6
635647,65.4
635648,67.4
635649,94.5
635650,51.9
635651,85.0
635652,62.3
635653,57.7
635654,33.9
635655,69.4
635656,48.1
635657,48.9
635658,56.0
635659,68.5
635660,45.8
635661,53.8
635662,88.5
635663,76.2
635664,49.1
635665,75.3
635666,43.4
635667,55.0
635668,87.3
635669,63.3
635670,76.8
635671,66.9
635672,34.9
635673,79.6
635674,30.1
635675,58.2
635676,72.3
635677,88.6
635678,70.8
635679,84.8
635680,76.5
635681,88.8
635682,64.4
635683,50.2
635684,84.8
635685,65.3
635686,72.8
635687,73.4
635688,69.3
635689,53.8
635690,82.2
635691,65.3
635692,59.4
635693,90.1
635694,57.9
635695,35.3
635696,58.2
635697,54.2
635698,59.5
635699,46.4
635700,43.9
635701,80.4
635702,91.6
635703,22.3
635704,73.6
635705,60.0
635706,50.1
635707,93.5
635708,63.5
635709,38.0
635710,63.4
635711,79.0
635712,89.5
635713,60.2
635714,68.2
635715,57.4
635716,53.2
635717,50.9
635718,42.6
635719,74.0
635720,64.1
635721,62.5
635722,78.2
635723,56.2
635724,89.9
635725,49.8
635726,53.0
635727,58.0
635728,57.8
635729,83.4
635730,76.8
635731,87.9
635732,53.9
635733,87.6
635734,60.0
635735,76.6
635736,45.4
635737,67.5
635738,70.6
635739,88.4
635740,78.2
635741,42.1
635742,77.9
635743,63.9
635744,43.8
635745,73.4
635746,40.7
635747,58.9
635748,72.5
635749,51.5
635750,53.7
635751,63.2
635752,87.4
635753,42.1
635754,50.5
635755,87.3
635756,39.3
635757,76.4
635758,68.1
635759,50.8
635760,52.8
635761,61.5
635762,91.8
635763,91.2
635764,46.7
635765,68.1
635766,74.8
635767,94.8
635768,46.2
635769,44.4
635770,80.1
635771,70.2
635772,87.8
635773,80.1
635774,42.4
635775,42.1
635776,94.4
635777,34.4
635778,41.0
635779,61.0
635780,93.5
635781,35.6
635782,49.1
635783,54.0
635784,64.9
635785,66.4
635786,91.1
635787,82.9
635788,55.2
635789,80.0
635790,70.1
635791,73.0
635792,71.6
635793,79.8
635794,80.7
635795,34.5
635796,80.6
635797,58.9
635798,65.2
635799,36.9
635800,41.4
635801,42.3
635802,74.2
635803,36.5
635804,49.2
635805,83.5
635806,91.4
635807,48.5
635808,75.4
635809,56.6
635810,82.5
635811,45.4
635812,46.8
635813,84.4
635814,55.2
635815,70.6
635816,86.5
635817,73.7
635818,58.4
635819,61.4
635820,32.9
635821,57.0
635822,76.7
635823,80.2
635824,53.7
635825,96.1
635826,66.4
635827,40.8
635828,41.0
635829,52.8
635830,55.4
635831,68.3
635832,71.4
635833,93.3
635834,83.6
635835,60.9
635836,81.0
635837,45.9
635838,46.6
635839,60.2
635840,53.6
635841,79.4
635842,87.3
635843,55.0
635844,56.4
635845,54.6
635846,82.0
635847,41.7
635848,79.1
635849,56.8
635850,63.2
635851,54.8
635852,62.7
635853,88.0
635854,78.1
635855,79.8
635856,73.5
635857,52.8
635858,47.8
635859,69.6
635860,64.9
635861,73.4
635862,81.4
635863,70.1
635864,55.7
635865,58.0
635866,51.8
635867,40.6
635868,75.6
635869,80.6
635870,79.5
635871,63.2
635872,52.5
635873,81.4
635874,43.5
635875,36.0
635876,78.0
635877,46.5
635878,73.1
635879,72.2
635880,68.5
635881,81.3
635882,54.6
635883,40.2
635884,94.0
635885,32.2
635886,81.4
635887,67.9
635888,86.2
635889,40.3
635890,88.6
635891,44.5
635892,37.7
635893,31.1
635894,48.3
635895,50.7
635896,95.9
635897,75.7
635898,82.7
635899,80.3
635900,30.2
635901,37.1
635902,78.8
635903,46.9
635904,44.8
635905,78.8
635906,92.2
635907,80.4
635908,51.7
635909,82.7
635910,64.2
635911,81.1
635912,50.3
635913,46.3
635914,43.6
635915,63.0
635916,44.7
635917,74.8
635918,38.5
635919,95.8
635920,45.5
635921,67.4
635922,81.6
635923,36.9
635924,72.5
635925,41.2
635926,80.2
635927,55.0
635928,54.0
635929,45.5
635930,49.4
635931,64.3
635932,62.7
635933,70.1
635934,81.8
635935,37.0
635936,60.6
635937,64.6
635938,85.6
635939,84.9
635940,42.7
635941,52.9
635942,90.2
635943,73.7
635944,56.6
635945,74.8
635946,52.8
635947,78.3
635948,68.3
635949,46.6
635950,44.5
635951,76.7
635952,67.1
635953,60.2
635954,66.4
635955,75.1
635956,74.0
635957,42.6
635958,83.9
635959,74.9
635960,41.5
635961,79.5
635962,70.0
635963,51.7
635964,41.3
635965,59.9
635966,58.9
635967,63.0
635968,52.3
635969,64.4
635970,62.7
635971,57.2
635972,80.3
635973,36.5
635974,43.1
635975,48.0
635976,75.7
635977,50.2
635978,75.3
635979,46.0
635980,69.6
635981,65.4
635982,75.6
635983,75.4
635984,33.2
635985,72.5
635986,42.6
635987,76.1
635988,57.0
635989,75.6
635990,33.7
635991,66.6
635992,72.1
635993,62.9
635994,42.3
635995,54.2
635996,54.2
635997,70.8
635998,92.6
635999,55.3
636000,60.0
636001,59.9
636002,39.2
636003,61.0
636004,29.4
636005,75.6
636006,54.7
636007,44.0
636008,41.0
636009,30.6
636010,59.0
636011,38.4
636012,43.9
636013,72.8
636014,76.3
636015,78.9
636016,62.4
636017,93.6
636018,51.3
636019,93.0
636020,40.8
636021,61.1
636022,83.0
636023,71.1
636024,56.4
636025,69.3
636026,71.4
636027,45.7
636028,71.8
636029,73.5
636030,55.3
636031,71.0
636032,55.2
636033,70.1
636034,60.8
636035,52.5
636036,58.8
636037,59.0
636038,79.5
636039,58.4
636040,55.2
636041,68.2
636042,92.3
636043,24.7
636044,58.6
636045,44.0
636046,73.3
636047,80.0
636048,67.9
636049,69.5
636050,69.6
636051,52.1
636052,61.0
636053,54.3
636054,56.8
636055,68.5
636056,82.7
636057,74.6
636058,42.8
636059,63.1
636060,66.4
636061,54.6
636062,66.9
636063,64.1
636064,91.2
636065,64.7
636066,39.9
636067,66.3
636068,64.2
636069,71.0
636070,47.1
636071,70.3
636072,74.0
636073,85.6
636074,89.0
636075,49.3
636076,66.3
636077,78.1
636078,59.6
636079,67.5
636080,51.0
636081,63.5
636082,55.3
636083,76.2
636084,70.5
636085,79.0
636086,54.6
636087,70.8
636088,69.6
636089,55.5
636090,40.1
636091,52.8
636092,57.9
636093,89.2
636094,59.4
636095,77.1
636096,57.8
636097,78.1
636098,67.9
636099,55.1
636100,59.7
636101,56.4
636102,49.2
636103,77.7
636104,46.9
636105,82.9
636106,60.3
636107,58.1
636108,49.1
636109,72.1
636110,53.7
636111,60.7
636112,84.9
636113,55.3
636114,57.5
636115,86.7
636116,50.2
636117,71.2
636118,44.4
636119,68.6
636120,33.4
636121,61.2
636122,35.5
636123,43.1
636124,41.0
636125,44.4
636126,47.3
636127,66.5
636128,80.3
636129,82.7
636130,79.4
636131,50.5
636132,68.5
636133,42.6
636134,59.6
636135,69.0
636136,58.8
636137,64.1
636138,63.0
636139,90.4
636140,43.2
636141,73.8
636142,46.8
636143,66.8
636144,54.6
636145,81.5
636146,40.5
636147,77.1
636148,74.5
636149,68.0
636150,45.1
636151,51.8
636152,76.6
636153,69.9
636154,76.4
636155,31.7
636156,86.1
636157,37.6
636158,88.6
636159,46.4
636160,71.5
636161,55.0
636162,93.5
636163,55.2
636164,81.5
636165,60.9
636166,81.4
636167,88.3
636168,81.3
636169,64.1
636170,57.8
636171,52.5
636172,54.5
636173,51.8
636174,68.3
636175,27.9
636176,46.9
636177,66.5
636178,75.1
636179,82.3
636180,33.0
636181,50.3
636182,45.2
636183,62.4
636184,56.5
636185,78.3
636186,29.8
636187,43.7
636188,70.9
636189,65.8
636190,59.3
636191,49.9
636192,67.2
636193,44.4
636194,61.0
636195,27.6
636196,85.2
636197,42.5
636198,34.3
636199,32.2
636200,51.2
636201,54.8
636202,49.2
636203,52.5
636204,62.1
636205,71.9
636206,67.0
636207,33.7
636208,53.0
636209,80.1
636210,60.1
636211,73.5
636212,66.1
636213,83.4
636214,70.0
636215,70.1
636216,29.0
636217,67.9
636218,67.3
636219,37.8
636220,89.4
636221,69.4
636222,41.4
636223,56.3
636224,57.5
636225,27.0
636226,95.9
636227,55.4
636228,45.3
636229,50.2
636230,90.5
636231,59.3
636232,87.8
636233,53.6
636234,81.0
636235,59.7
636236,67.5
636237,74.4
636238,51.2
636239,49.2
636240,81.3
636241,87.3
636242,47.9
636243,56.4
636244,64.2
636245,59.6
636246,42.6
636247,64.0
636248,35.9
636249,60.5
636250,29.6
636251,68.8
636252,71.7
636253,68.3
636254,64.9
636255,78.4
636256,39.3
636257,60.6
636258,40.2
636259,59.3
636260,82.7
636261,48.5
636262,40.2
636263,28.5
636264,65.0
636265,47.4
636266,47.2
636267,89.0
636268,35.5
636269,69.1
636270,82.7
636271,73.2
636272,69.0
636273,68.5
636274,72.0
636275,59.3
636276,56.8
636277,70.0
636278,63.5
636279,60.3
636280,70.8
636281,74.9
636282,28.3
636283,28.5
636284,52.5
636285,79.4
636286,73.5
636287,52.2
636288,57.7
636289,82.6
636290,70.9
636291,62.0
636292,54.2
636293,66.9
636294,44.8
636295,67.9
636296,34.4
636297,48.7
636298,51.1
636299,78.4
636300,67.1
636301,92.5
636302,82.9
636303,46.9
636304,42.2
636305,53.7
636306,36.7
636307,43.9
636308,63.3
636309,67.3
636310,79.0
636311,85.7
636312,85.6
636313,82.4
636314,77.0
636315,75.8
636316,49.3
636317,45.2
636318,61.1
636319,36.3
636320,36.0
636321,39.9
636322,59.1
636323,75.6
636324,40.9
636325,79.8
636326,52.1
636327,67.7
636328,67.7
636329,48.8
636330,47.6
636331,44.9
636332,86.6
636333,89.9
636334,72.3
636335,78.1
636336,80.8
636337,52.1
636338,83.7
636339,41.6
636340,50.1
636341,34.3
636342,85.0
636343,51.9
636344,62.7
636345,79.5
636346,88.1
636347,70.9
636348,61.7
636349,56.1
636350,34.4
636351,63.7
636352,95.4
636353,63.6
636354,38.7
636355,49.8
636356,90.6
636357,58.1
636358,33.9
636359,42.3
636360,48.7
636361,83.3
636362,69.8
636363,59.4
636364,73.9
636365,79.2
636366,80.0
636367,49.3
636368,59.2
636369,54.5
636370,71.6
636371,88.6
636372,81.6
636373,70.5
636374,82.1
636375,56.6
636376,64.2
636377,62.9
636378,28.2
636379,49.4
636380,42.0
636381,45.7
636382,42.4
636383,44.5
636384,85.3
636385,34.6
636386,35.9
636387,86.7
636388,40.7
636389,69.0
636390,84.2
636391,85.1
636392,79.0
636393,62.3
636394,47.9
636395,62.3
636396,58.6
636397,47.6
636398,38.8
636399,49.8
636400,54.9
636401,36.0
636402,68.7
636403,58.2
636404,59.2
636405,64.9
636406,56.4
636407,69.1
636408,54.7
636409,75.2
636410,47.0
636411,62.2
636412,85.9
636413,52.6
636414,54.8
636415,56.5
636416,52.8
636417,75.0
636418,72.9
636419,44.0
636420,73.5
636421,33.9
636422,56.2
636423,45.7
636424,59.9
636425,62.6
636426,39.0
636427,43.8
636428,60.9
636429,53.1
636430,28.0
636431,60.1
636432,50.1
636433,85.3
636434,22.2
636435,69.1
636436,42.6
636437,81.1
636438,63.0
636439,76.2
636440,70.4
636441,66.2
636442,29.0
636443,70.6
636444,71.7
636445,75.7
636446,66.7
636447,38.6
636448,67.6
636449,48.8
636450,64.8
636451,67.0
636452,41.3
636453,81.3
636454,75.7
636455,41.8
636456,37.1
636457,46.7
636458,65.5
636459,59.4
636460,34.7
636461,56.5
636462,97.0
636463,50.4
636464,74.2
636465,72.5
636466,83.6
636467,41.1
636468,43.9
636469,96.7
636470,59.0
636471,41.7
636472,53.5
636473,63.2
636474,60.9
636475,91.2
636476,51.9
636477,63.8
636478,43.9
636479,50.3
636480,51.7
636481,56.2
636482,87.2
636483,68.8
636484,41.0
636485,39.1
636486,69.6
636487,61.7
636488,80.7
636489,69.4
636490,56.1
636491,58.1
636492,40.0
636493,77.5
636494,55.7
636495,60.9
636496,46.2
636497,82.0
636498,50.7
636499,61.3
636500,57.1
636501,48.5
636502,46.9
636503,74.7
636504,89.0
636505,78.7
636506,62.1
636507,51.0
636508,36.6
636509,72.3
636510,70.4
636511,88.5
636512,84.1
636513,86.7
636514,67.1
636515,71.3
636516,24.5
636517,84.7
636518,85.2
636519,80.9
636520,55.8
636521,44.3
636522,87.5
636523,73.0
636524,58.1
636525,64.3
636526,43.7
636527,54.3
636528,45.7
636529,86.6
636530,81.4
636531,44.0
636532,76.7
636533,64.2
636534,43.4
636535,29.8
636536,44.1
636537,69.1
636538,46.9
636539,81.3
636540,69.3
636541,44.7
636542,37.4
636543,50.9
636544,77.2
636545,80.1
636546,81.9
636547,44.0
636548,66.9
636549,75.1
636550,43.5
636551,58.2
636552,58.3
636553,39.9
636554,74.6
636555,69.2
636556,69.6
636557,43.5
636558,80.0
636559,47.5
636560,76.9
636561,95.4
636562,66.9
636563,82.5
636564,87.7
636565,49.8
636566,85.9
636567,50.6
636568,41.9
636569,71.0
636570,51.6
636571,76.9
636572,52.4
636573,89.0
636574,65.3
636575,47.9
636576,35.7
636577,60.8
636578,50.4
636579,70.6
636580,72.6
636581,52.2
636582,65.8
636583,58.8
636584,64.4
636585,70.8
636586,56.4
636587,90.0
636588,94.6
636589,50.3
636590,29.9
636591,62.8
636592,63.7
636593,72.2
636594,71.4
636595,65.2
636596,28.4
636597,71.1
636598,59.1
636599,27.6
636600,29.7
636601,55.3
636602,58.3
636603,74.6
636604,34.3
636605,76.5
636606,72.0
636607,73.3
636608,54.5
636609,52.0
636610,80.3
636611,58.5
636612,45.8
636613,49.1
636614,73.4
636615,79.9
636616,33.3
636617,36.8
636618,92.7
636619,86.7
636620,64.9
636621,53.7
636622,90.3
636623,46.4
636624,86.5
636625,48.3
636626,55.5
636627,64.2
636628,84.6
636629,75.5
636630,41.4
636631,69.8
636632,76.0
636633,47.3
636634,76.1
636635,74.5
636636,48.1
636637,77.0
636638,58.1
636639,72.8
636640,75.9
636641,50.5
636642,63.6
636643,87.4
636644,46.1
636645,49.4
636646,41.4
636647,88.4
636648,49.9
636649,67.7
636650,70.2
636651,40.8
636652,87.5
636653,70.2
636654,40.3
636655,59.0
636656,69.1
636657,37.9
636658,82.7
636659,52.6
636660,48.8
636661,73.4
636662,42.3
636663,48.2
636664,96.4
636665,71.2
636666,36.2
636667,90.9
636668,77.1
636669,60.8
636670,84.3
636671,68.6
636672,38.7
636673,74.3
636674,83.1
636675,34.9
636676,71.9
636677,79.1
636678,35.0
636679,77.4
636680,85.5
636681,64.5
636682,72.7
636683,87.3
636684,45.1
636685,61.9
636686,92.2
636687,33.2
636688,78.7
636689,66.4
636690,87.9
636691,80.1
636692,49.3
636693,53.2
636694,54.1
636695,67.4
636696,73.2
636697,53.1
636698,52.9
636699,72.6
636700,41.4
636701,52.7
636702,78.3
636703,49.9
636704,87.1
636705,85.5
636706,56.3
636707,84.8
636708,86.4
636709,64.4
636710,60.4
636711,77.8
636712,77.8
636713,30.9
636714,46.6
636715,62.5
636716,71.6
636717,86.2
636718,63.9
636719,96.0
636720,52.1
636721,53.8
636722,63.9
636723,78.4
636724,62.1
636725,68.8
636726,67.5
636727,70.5
636728,58.8
636729,94.2
636730,80.7
636731,46.0
636732,38.0
636733,48.2
636734,72.8
636735,27.3
636736,84.4
636737,40.8
636738,77.6
636739,44.4
636740,79.0
636741,51.1
636742,63.5
636743,74.2
636744,49.9
636745,73.1
636746,62.5
636747,88.1
636748,36.1
636749,55.5
636750,69.8
636751,69.1
636752,51.5
636753,92.0
636754,39.3
636755,77.4
636756,38.6
636757,52.2
636758,48.0
636759,77.0
636760,55.9
636761,88.7
636762,54.2
636763,55.9
636764,73.8
636765,58.5
636766,68.1
636767,82.0
636768,70.3
636769,88.4
636770,50.6
636771,65.1
636772,38.0
636773,56.3
636774,46.2
636775,93.3
636776,72.6
636777,81.6
636778,65.4
636779,32.4
636780,81.9
636781,70.9
636782,76.1
636783,32.8
636784,55.9
636785,61.2
636786,54.6
636787,75.6
636788,31.5
636789,61.8
636790,45.6
636791,48.1
636792,84.2
636793,59.9
636794,70.2
636795,37.5
636796,36.5
636797,59.7
636798,45.9
636799,70.8
636800,60.7
