id,exam_score
686223,52.2
686224,44.0
686225,93.5
686226,60.9
686227,66.0
686228,32.1
686229,37.6
686230,43.1
686231,68.8
686232,51.1
686233,90.6
686234,73.7
686235,62.2
686236,32.3
686237,64.3
686238,68.5
686239,61.8
686240,82.3
686241,40.3
686242,75.9
686243,45.7
686244,53.1
686245,42.6
686246,66.1
686247,50.2
686248,63.6
686249,49.6
686250,60.3
686251,45.0
686252,46.9
686253,69.2
686254,32.6
686255,69.9
686256,49.1
686257,56.2
686258,75.6
686259,94.6
686260,64.1
686261,95.8
686262,41.3
686263,53.1
686264,73.8
686265,78.4
686266,37.4
686267,89.4
686268,46.0
686269,59.5
686270,67.4
686271,37.7
686272,69.7
686273,56.2
686274,70.6
686275,75.4
686276,79.0
686277,47.8
686278,63.5
686279,42.7
686280,35.5
686281,62.8
686282,55.4
686283,41.7
686284,32.4
686285,78.2
686286,64.6
686287,69.8
686288,37.7
686289,82.9
686290,55.4
686291,53.2
686292,50.3
686293,54.2
686294,66.1
686295,60.1
686296,59.8
686297,73.8
686298,28.9
686299,66.4
686300,60.3
686301,80.2
686302,83.9
686303,69.0
686304,47.4
686305,46.8
686306,80.3
686307,82.9
686308,57.8
686309,89.1
686310,53.3
686311,68.9
686312,60.4
686313,50.8
686314,66.7
686315,81.9
686316,49.8
686317,80.6
686318,47.8
686319,87.2
686320,53.8
686321,75.8
686322,56.5
686323,89.6
686324,52.7
686325,73.4
686326,71.4
686327,67.7
686328,64.3
686329,99.4
686330,85.4
686331,36.8
686332,45.2
686333,45.5
686334,104.9
686335,79.4
686336,79.3
686337,48.5
686338,57.3
686339,66.1
686340,64.9
686341,67.5
686342,50.2
686343,82.6
686344,42.3
686345,59.6
686346,69.2
686347,91.7
686348,74.2
686349,66.6
686350,64.3
686351,68.2
686352,30.9
686353,81.7
686354,51.5
686355,52.6
686356,51.3
686357,84.8
686358,71.3
686359,68.2
686360,41.2
686361,62.1
686362,79.7
686363,53.2
686364,63.2
686365,56.9
686366,35.8
686367,58.5
686368,55.0
686369,37.3
686370,85.8
686371,42.0
686372,90.6
686373,43.0
686374,83.0
686375,47.3
686376,66.2
686377,66.9
686378,71.2
686379,57.5
686380,73.4
686381,59.2
686382,54.6
686383,68.4
686384,71.3
686385,82.9
686386,59.6
686387,65.6
686388,83.4
686389,35.2
686390,85.6
686391,46.3
686392,89.8
686393,32.7
686394,65.2
686395,32.4
686396,88.0
686397,51.8
686398,78.2
686399,82.0
686400,84.5
686401,64.6
686402,51.5
686403,58.5
686404,70.8
686405,69.9
686406,73.2
686407,82.5
686408,71.3
686409,55.6
686410,53.1
686411,90.2
686412,41.2
686413,71.3
686414,49.0
686415,54.3
686416,68.8
686417,80.3
686418,69.5
686419,50.5
686420,84.9
686421,72.2
686422,79.1
686423,69.6
686424,76.3
686425,51.9
686426,72.7
686427,95.3
686428,72.7
686429,61.6
686430,76.2
686431,42.7
686432,85.3
686433,50.9
686434,82.8
686435,49.1
686436,90.1
686437,50.1
686438,75.1
686439,87.4
686440,31.4
686441,65.3
686442,72.6
686443,57.0
686444,43.8
686445,104.6
686446,43.5
686447,54.5
686448,88.2
686449,78.0
686450,50.7
686451,40.9
686452,78.4
686453,28.9
686454,35.0
686455,41.0
686456,72.9
686457,55.5
686458,72.5
686459,41.1
686460,58.0
686461,37.5
686462,59.9
686463,58.4
686464,57.2
686465,39.3
686466,55.7
686467,40.2
686468,64.7
686469,90.6
686470,50.0
686471,38.8
686472,87.3
686473,69.0
686474,42.5
686475,51.0
686476,52.2
686477,75.1
686478,70.8
686479,60.7
686480,56.6
686481,48.0
686482,67.9
686483,46.8
686484,53.9
686485,64.2
686486,42.5
686487,64.5
686488,51.3
686489,69.3
686490,64.6
686491,85.3
686492,57.3
686493,45.5
686494,100.4
686495,52.7
686496,51.9
686497,42.0
686498,58.5
686499,64.3
686500,59.1
686501,69.8
686502,77.4
686503,76.2
686504,92.8
686505,74.9
686506,70.1
686507,38.3
686508,48.8
686509,51.9
686510,36.8
686511,63.2
686512,45.5
686513,42.8
686514,51.0
686515,50.5
686516,64.2
686517,56.1
686518,56.9
686519,70.8
686520,76.2
686521,83.3
686522,86.9
686523,46.6
686524,42.8
686525,83.6
686526,59.8
686527,59.4
686528,82.3
686529,53.3
686530,56.6
686531,79.1
686532,68.7
686533,42.2
686534,60.5
686535,97.7
686536,81.3
686537,80.0
686538,48.5
686539,49.0
686540,68.3
686541,52.6
686542,68.1
686543,46.7
686544,44.8
686545,48.8
686546,37.5
686547,69.7
686548,42.7
686549,88.0
686550,58.7
686551,79.3
686552,65.5
686553,70.7
686554,62.7
686555,53.0
686556,25.6
686557,66.6
686558,75.1
686559,46.8
686560,59.6
686561,51.8
686562,37.6
686563,51.3
686564,92.5
686565,76.9
686566,49.6
686567,64.0
686568,55.1
686569,66.1
686570,63.5
686571,87.1
686572,40.4
686573,82.7
686574,81.7
686575,87.2
686576,57.4
686577,48.1
686578,89.0
686579,64.8
686580,60.2
686581,91.8
686582,51.8
686583,45.8
686584,88.9
686585,93.8
686586,72.0
686587,62.9
686588,38.4
686589,54.1
686590,50.5
686591,58.0
686592,78.2
686593,53.4
686594,69.5
686595,88.6
686596,91.6
686597,60.6
686598,80.7
686599,47.4
686600,75.7
686601,75.0
686602,65.8
686603,72.6
686604,69.8
686605,38.2
686606,39.7
686607,56.8
686608,66.1
686609,44.2
686610,87.5
686611,70.4
686612,47.3
686613,76.4
686614,82.8
686615,64.3
686616,46.0
686617,82.4
686618,81.6
686619,63.4
686620,63.4
686621,42.9
686622,73.8
686623,66.6
686624,65.1
686625,92.4
686626,66.5
686627,79.0
686628,61.9
686629,44.9
686630,42.5
686631,72.8
686632,106.6
686633,63.8
686634,72.0
686635,70.0
686636,72.8
686637,97.8
686638,63.4
686639,50.3
686640,87.8
686641,73.7
686642,70.6
686643,72.2
686644,46.9
686645,46.3
686646,91.2
686647,51.0
686648,71.8
686649,40.5
686650,78.4
686651,56.9
686652,81.8
686653,79.9
686654,35.7
686655,49.6
686656,83.0
686657,71.9
686658,73.1
686659,59.0
686660,56.6
686661,55.2
686662,38.2
686663,68.9
686664,83.0
686665,46.1
686666,57.6
686667,33.0
686668,42.2
686669,52.3
686670,52.7
686671,52.5
686672,48.1
686673,98.4
686674,55.1
686675,56.1
686676,57.6
686677,74.3
686678,71.5
686679,75.6
686680,61.9
686681,44.1
686682,32.4
686683,81.7
686684,76.3
686685,38.5
686686,50.6
686687,75.3
686688,43.8
686689,53.4
686690,63.7
686691,84.2
686692,78.8
686693,54.5
686694,76.8
686695,54.5
686696,53.0
686697,56.3
686698,40.1
686699,40.5
686700,51.5
686701,52.4
686702,92.4
686703,38.3
686704,52.1
686705,64.0
686706,86.2
686707,82.7
686708,63.1
686709,50.7
686710,48.9
686711,88.2
686712,55.1
686713,82.3
686714,47.1
686715,60.8
686716,58.0
686717,62.2
686718,76.0
686719,58.6
686720,58.5
686721,73.8
686722,45.8
686723,82.2
686724,49.4
686725,76.6
686726,67.0
686727,91.7
686728,62.2
686729,36.8
686730,98.4
686731,50.3
686732,44.8
686733,43.8
686734,71.8
686735,59.3
686736,60.6
686737,66.8
686738,86.1
686739,79.3
686740,76.4
686741,95.8
686742,85.6
686743,77.3
686744,64.0
686745,70.6
686746,47.8
686747,51.8
686748,78.8
686749,52.3
686750,68.9
686751,90.1
686752,60.3
686753,45.4
686754,73.6
686755,53.1
686756,96.7
686757,51.3
686758,55.8
686759,53.5
686760,59.8
686761,65.4
686762,49.8
686763,75.1
686764,74.1
686765,73.4
686766,83.7
686767,34.5
686768,66.0
686769,88.9
686770,69.8
686771,65.8
686772,30.9
686773,50.8
686774,50.3
686775,61.7
686776,62.4
686777,48.8
686778,65.9
686779,65.5
686780,59.5
686781,61.2
686782,49.0
686783,45.6
686784,64.4
686785,70.2
686786,48.9
686787,87.8
686788,78.0
686789,76.9
686790,90.3
686791,53.4
686792,47.0
686793,50.1
686794,40.3
686795,49.5
686796,69.9
686797,42.6
686798,96.9
686799,59.5
686800,63.2
686801,53.7
686802,86.6
686803,29.1
686804,87.7
686805,47.3
686806,56.2
686807,73.8
686808,57.7
686809,82.0
686810,69.8
686811,50.1
686812,73.0
686813,74.6
686814,46.8
686815,67.7
686816,56.4
686817,55.3
686818,81.0
686819,70.1
686820,34.1
686821,85.1
686822,65.1
686823,53.2
686824,76.8
686825,54.4
686826,35.1
686827,73.3
686828,44.6
686829,60.2
686830,37.6
686831,50.6
686832,72.3
686833,53.3
686834,39.2
686835,68.3
686836,52.8
686837,62.5
686838,46.0
686839,58.1
686840,66.4
686841,88.0
686842,88.4
686843,38.6
686844,52.3
686845,80.3
686846,71.5
686847,46.2
686848,34.5
686849,76.1
686850,67.0
686851,43.4
686852,64.5
686853,55.4
686854,43.7
686855,45.4
686856,44.3
686857,79.7
686858,53.3
686859,94.5
686860,53.3
686861,53.2
686862,53.5
686863,54.8
686864,55.1
686865,58.5
686866,80.7
686867,74.0
686868,61.1
686869,48.3
686870,47.6
686871,81.7
686872,39.0
686873,50.4
686874,62.9
686875,87.0
686876,53.7
686877,53.7
686878,39.3
686879,46.6
686880,81.2
686881,52.3
686882,79.6
686883,91.2
686884,52.1
686885,82.6
686886,57.3
686887,30.0
686888,70.5
686889,39.2
686890,54.0
686891,77.9
686892,72.3
686893,48.8
686894,62.3
686895,87.0
686896,53.9
686897,56.3
686898,62.4
686899,66.0
686900,81.7
686901,41.0
686902,41.8
686903,77.0
686904,66.8
686905,81.3
686906,68.0
686907,79.1
686908,45.2
686909,83.8
686910,63.5
686911,60.6
686912,66.1
686913,30.2
686914,79.3
686915,43.3
686916,63.4
686917,52.6
686918,53.7
686919,34.8
686920,41.4
686921,68.6
686922,89.8
686923,70.9
686924,83.2
686925,61.1
686926,71.4
686927,95.7
686928,28.2
686929,56.0
686930,49.4
686931,74.0
686932,53.7
686933,51.6
686934,54.7
686935,60.3
686936,93.5
686937,81.6
686938,57.2
686939,53.1
686940,68.5
686941,82.5
686942,54.5
686943,91.6
686944,91.1
686945,47.5
686946,64.3
686947,57.1
686948,42.9
686949,59.1
686950,71.3
686951,44.1
686952,44.9
686953,82.8
686954,80.8
686955,66.7
686956,41.0
686957,88.6
686958,58.9
686959,47.8
686960,83.8
686961,44.1
686962,32.7
686963,56.1
686964,27.3
686965,47.1
686966,79.6
686967,80.4
686968,80.7
686969,39.0
686970,45.3
686971,68.3
686972,46.1
686973,31.3
686974,86.8
686975,71.1
686976,65.8
686977,41.7
686978,54.9
686979,63.7
686980,83.5
686981,38.3
686982,98.7
686983,80.8
686984,52.5
686985,32.3
686986,60.4
686987,29.4
686988,69.6
686989,53.4
686990,29.2
686991,40.0
686992,74.9
686993,74.3
686994,50.6
686995,44.6
686996,85.1
686997,81.4
686998,77.9
686999,69.0
687000,61.7
687001,65.0
687002,84.1
687003,76.3
687004,55.0
687005,55.9
687006,61.1
687007,50.9
687008,43.3
687009,54.1
687010,88.3
687011,88.2
687012,62.6
687013,66.0
687014,61.7
687015,88.2
687016,69.1
687017,32.5
687018,75.3
687019,44.6
687020,69.6
687021,57.4
687022,70.3
687023,70.4
687024,74.4
687025,47.1
687026,89.4
687027,65.3
687028,67.5
687029,75.0
687030,43.8
687031,75.1
687032,67.5
687033,40.1
687034,64.8
687035,40.1
687036,47.1
687037,53.9
687038,54.9
687039,53.1
687040,65.5
687041,79.3
687042,76.4
687043,82.4
687044,71.8
687045,51.5
687046,69.6
687047,74.6
687048,79.3
687049,58.8
687050,68.1
687051,37.0
687052,60.4
687053,76.0
687054,83.7
687055,62.6
687056,61.0
687057,51.1
687058,71.5
687059,80.5
687060,70.3
687061,45.6
687062,76.6
687063,59.6
687064,69.1
687065,43.0
687066,44.6
687067,71.2
687068,70.4
687069,57.3
687070,52.8
687071,64.1
687072,71.3
687073,79.1
687074,70.3
687075,82.6
687076,52.2
687077,78.3
687078,62.3
687079,88.1
687080,76.2
687081,64.9
687082,74.0
687083,62.0
687084,50.1
687085,61.5
687086,42.0
687087,71.7
687088,58.1
687089,78.0
687090,79.5
687091,44.9
687092,81.8
687093,64.0
687094,67.7
687095,72.1
687096,61.1
687097,79.1
687098,71.0
687099,63.6
687100,71.5
687101,37.5
687102,82.3
687103,79.2
687104,45.2
687105,49.5
687106,78.2
687107,38.8
687108,74.2
687109,47.6
687110,50.9
687111,80.6
687112,57.2
687113,41.8
687114,51.7
687115,71.3
687116,61.7
687117,84.1
687118,81.5
687119,61.1
687120,61.8
687121,71.7
687122,67.4
687123,83.6
687124,70.0
687125,37.9
687126,80.0
687127,47.4
687128,66.6
687129,64.7
687130,58.9
687131,82.7
687132,56.8
687133,68.0
687134,82.7
687135,85.5
687136,46.4
687137,83.5
687138,74.6
687139,95.1
687140,43.2
687141,72.3
687142,41.6
687143,72.6
687144,61.0
687145,49.5
687146,57.8
687147,34.4
687148,76.0
687149,65.4
687150,63.9
687151,51.5
687152,52.9
687153,53.9
687154,60.8
687155,54.6
687156,51.9
687157,46.6
687158,68.1
687159,45.7
687160,58.0
687161,43.7
687162,24.6
687163,76.7
687164,64.4
687165,54.4
687166,43.5
687167,59.9
687168,54.0
687169,70.1
687170,75.8
687171,35.9
687172,77.5
687173,60.7
687174,79.9
687175,52.3
687176,74.8
687177,91.8
687178,52.0
687179,79.9
687180,84.9
687181,61.5
687182,52.9
687183,74.8
687184,73.7
687185,48.8
687186,70.8
687187,72.0
687188,64.1
687189,48.1
687190,58.1
687191,42.4
687192,60.9
687193,65.2
687194,89.9
687195,90.6
687196,74.7
687197,40.1
687198,76.5
687199,73.9
687200,71.2
687201,55.1
687202,67.2
687203,74.7
687204,62.8
687205,67.1
687206,52.4
687207,69.1
687208,54.5
687209,40.5
687210,49.7
687211,50.4
687212,66.7
687213,57.6
687214,31.5
687215,44.5
687216,66.7
687217,80.0
687218,93.8
687219,44.9
687220,75.0
687221,89.3
687222,85.6
687223,58.1
687224,63.2
687225,74.4
687226,67.8
687227,65.1
687228,52.4
687229,54.1
687230,67.2
687231,84.2
687232,42.9
687233,33.7
687234,78.1
687235,53.2
687236,82.5
687237,40.6
687238,59.9
687239,45.9
687240,32.1
687241,47.3
687242,64.7
687243,71.6
687244,78.8
687245,80.4
687246,43.5
687247,64.1
687248,87.3
687249,38.7
687250,48.5
687251,51.7
687252,67.1
687253,58.9
687254,52.6
687255,66.6
687256,90.0
687257,68.7
687258,88.0
687259,47.1
687260,55.5
687261,74.5
687262,70.4
687263,78.0
687264,52.3
687265,100.6
687266,60.0
687267,62.0
687268,65.6
687269,79.4
687270,62.9
687271,46.6
687272,59.6
687273,60.0
687274,35.9
687275,70.8
687276,68.1
687277,43.0
687278,78.0
687279,89.7
687280,61.1
687281,46.7
687282,65.2
687283,40.2
687284,69.1
687285,50.7
687286,80.5
687287,73.8
687288,53.0
687289,66.7
687290,73.9
687291,53.7
687292,42.2
687293,68.2
687294,40.4
687295,74.5
687296,58.5
687297,54.4
687298,72.9
687299,42.7
687300,49.5
687301,67.9
687302,80.7
687303,49.4
687304,57.0
687305,33.8
687306,73.3
687307,49.1
687308,27.7
687309,93.3
687310,62.3
687311,53.7
687312,64.5
687313,73.8
687314,67.1
687315,75.3
687316,71.0
687317,31.8
687318,76.0
687319,61.1
687320,48.3
687321,60.1
687322,66.9
687323,33.2
687324,33.2
687325,36.4
687326,59.1
687327,63.6
687328,76.0
687329,84.1
687330,82.9
687331,63.1
687332,69.2
687333,74.6
687334,66.7
687335,69.8
687336,36.2
687337,93.7
687338,58.5
687339,39.5
687340,65.6
687341,94.1
687342,37.3
687343,64.4
687344,46.9
687345,65.5
687346,49.1
687347,95.5
687348,40.2
687349,76.0
687350,67.6
687351,35.7
687352,53.4
687353,85.6
687354,75.2
687355,82.5
687356,67.7
687357,69.1
687358,75.4
687359,64.0
687360,34.6
687361,80.6
687362,75.9
687363,54.7
687364,54.1
687365,82.5
687366,48.4
687367,54.1
687368,41.6
687369,45.4
687370,42.7
687371,79.9
687372,67.7
687373,76.6
687374,70.2
687375,52.8
687376,52.6
687377,36.6
687378,61.7
687379,82.4
687380,96.6
687381,61.3
687382,71.2
687383,58.1
687384,54.6
687385,78.5
687386,91.0
687387,71.0
687388,67.2
687389,64.2
687390,51.0
687391,63.9
687392,42.6
687393,50.0
687394,74.4
687395,38.2
687396,50.6
687397,66.3
687398,78.0
687399,68.7
687400,38.3
687401,86.2
687402,66.3
687403,46.0
687404,48.2
687405,70.0
687406,49.8
687407,73.0
687408,89.5
687409,65.4
687410,76.4
687411,33.5
687412,73.3
687413,42.3
687414,48.0
687415,65.3
687416,85.2
687417,84.4
687418,30.8
687419,52.9
687420,40.5
687421,53.5
687422,86.9
687423,77.7
687424,43.9
687425,36.0
687426,46.1
687427,45.8
687428,80.2
687429,82.0
687430,50.4
687431,35.3
687432,75.3
687433,61.1
687434,70.7
687435,44.4
687436,80.6
687437,57.9
687438,64.3
687439,93.6
687440,71.6
687441,44.1
687442,72.9
687443,74.4
687444,70.5
687445,53.6
687446,44.6
687447,47.9
687448,46.8
687449,55.1
687450,34.0
687451,79.9
687452,50.2
687453,80.8
687454,65.0
687455,58.8
687456,34.5
687457,90.3
687458,84.5
687459,40.3
687460,68.2
687461,45.9
687462,37.4
687463,54.7
687464,82.3
687465,66.1
687466,56.4
687467,48.1
687468,92.5
687469,77.6
687470,56.6
687471,40.8
687472,63.5
687473,51.8
687474,66.9
687475,49.5
687476,75.0
687477,96.9
687478,45.5
687479,56.3
687480,67.1
687481,44.2
687482,41.5
687483,88.8
687484,69.2
687485,58.5
687486,56.9
687487,68.0
687488,70.6
687489,73.9
687490,49.9
687491,82.1
687492,68.8
687493,70.4
687494,53.4
687495,49.2
687496,37.1
687497,82.0
687498,56.2
687499,76.3
687500,73.6
687501,40.7
687502,50.9
687503,72.2
687504,35.9
687505,40.2
687506,52.6
687507,82.0
687508,39.2
687509,74.9
687510,85.7
687511,72.5
687512,46.6
687513,84.7
687514,63.0
687515,48.4
687516,80.5
687517,57.3
687518,78.1
687519,92.7
687520,94.4
687521,39.9
687522,39.5
687523,64.5
687524,83.2
687525,81.9
687526,44.4
687527,49.5
687528,53.0
687529,49.2
687530,44.2
687531,52.6
687532,59.6
687533,94.7
687534,95.2
687535,82.6
687536,39.2
687537,84.2
687538,60.3
687539,54.2
687540,54.1
687541,88.0
687542,58.9
687543,64.4
687544,39.3
687545,76.0
687546,40.2
687547,76.3
687548,80.6
687549,43.5
687550,54.6
687551,52.2
687552,57.5
687553,73.4
687554,85.7
687555,48.7
687556,50.0
687557,67.1
687558,84.2
687559,81.3
687560,68.9
687561,73.0
687562,80.4
687563,49.1
687564,47.7
687565,49.1
687566,53.3
687567,48.2
687568,40.5
687569,43.6
687570,68.2
687571,84.9
687572,46.1
687573,72.1
687574,44.9
687575,68.3
687576,67.0
687577,53.1
687578,69.5
687579,76.5
687580,57.7
687581,50.2
687582,49.8
687583,65.2
687584,86.0
687585,79.4
687586,44.0
687587,91.3
687588,48.3
687589,84.5
687590,37.5
687591,59.4
687592,57.1
687593,71.1
687594,74.8
687595,42.0
687596,53.0
687597,41.9
687598,70.7
687599,73.2
687600,96.1
687601,38.3
687602,42.1
687603,68.8
687604,49.6
687605,52.8
687606,77.4
687607,69.9
687608,37.4
687609,83.0
687610,50.3
687611,93.2
687612,62.4
687613,77.1
687614,42.3
687615,40.7
687616,80.7
687617,38.1
687618,77.7
687619,63.2
687620,70.9
687621,52.5
687622,68.1
687623,38.3
687624,53.1
687625,35.7
687626,59.2
687627,46.2
687628,72.0
687629,60.8
687630,77.1
687631,83.7
687632,53.0
687633,73.0
687634,44.5
687635,45.5
687636,65.4
687637,50.9
687638,41.7
687639,70.9
687640,33.8
687641,102.4
687642,67.9
687643,65.9
687644,80.5
687645,52.5
687646,42.2
687647,55.8
687648,30.6
687649,53.0
687650,61.2
687651,68.8
687652,56.1
687653,46.1
687654,36.3
687655,81.9
687656,52.9
687657,81.3
687658,80.5
687659,44.2
687660,43.6
687661,55.0
687662,70.9
687663,37.2
687664,63.6
687665,71.0
687666,57.8
687667,42.6
687668,54.8
687669,76.0
687670,59.5
687671,51.5
687672,60.3
687673,63.3
687674,83.6
687675,34.4
687676,49.7
687677,58.3
687678,81.5
687679,46.6
687680,45.4
687681,56.7
687682,29.9
687683,56.1
687684,64.7
687685,40.7
687686,38.8
687687,68.5
687688,88.8
687689,63.3
687690,79.1
687691,83.0
687692,36.1
687693,86.8
687694,87.4
687695,65.7
687696,65.4
687697,38.1
687698,63.1
687699,55.1
687700,72.3
687701,60.9
687702,39.2
687703,44.3
687704,76.3
687705,84.4
687706,75.1
687707,75.9
687708,66.6
687709,58.3
687710,52.0
687711,79.3
687712,80.6
687713,58.4
687714,74.4
687715,31.5
687716,65.1
687717,64.9
687718,85.8
687719,54.7
687720,66.0
687721,45.0
687722,51.2
687723,61.2
687724,60.1
687725,41.1
687726,65.2
687727,82.7
687728,86.4
687729,61.0
687730,61.3
687731,70.0
687732,90.6
687733,61.3
687734,74.6
687735,70.0
687736,51.5
687737,86.6
687738,48.7
687739,84.9
687740,93.1
687741,60.2
687742,59.4
687743,64.9
687744,38.7
687745,52.1
687746,76.5
687747,50.5
687748,68.1
687749,94.0
687750,47.0
687751,83.8
687752,65.6
687753,85.0
687754,56.6
687755,47.9
687756,44.0
687757,53.8
687758,66.0
687759,66.8
687760,83.0
687761,38.5
687762,54.6
687763,95.7
687764,87.4
687765,80.8
687766,52.1
687767,77.6
687768,81.4
687769,76.9
687770,41.8
687771,68.2
687772,53.0
687773,80.6
687774,90.8
687775,47.4
687776,86.9
687777,50.0
687778,62.9
687779,53.9
687780,54.7
687781,74.3
687782,72.2
687783,81.8
687784,68.3
687785,74.3
687786,87.7
687787,62.2
687788,60.2
687789,43.1
687790,67.0
687791,41.5
687792,57.0
687793,85.7
687794,39.4
687795,71.7
687796,49.8
687797,56.6
687798,49.8
687799,54.1
687800,82.5
687801,71.8
687802,71.7
687803,41.8
687804,49.9
687805,50.1
687806,48.2
687807,33.9
687808,54.6
687809,41.8
687810,88.1
687811,39.9
687812,75.8
687813,86.1
687814,43.7
687815,50.9
687816,64.9
687817,75.6
687818,44.2
687819,93.8
687820,78.2
687821,63.1
687822,77.9
687823,43.7
687824,86.6
687825,74.9
687826,51.4
687827,62.4
687828,65.0
687829,84.9
687830,48.4
687831,73.8
687832,76.1
687833,61.2
687834,55.1
687835,77.9
687836,29.5
687837,56.1
687838,74.7
687839,32.7
687840,84.0
687841,65.3
687842,36.7
687843,67.9
687844,49.0
687845,82.5
687846,76.1
687847,66.7
687848,50.8
687849,76.2
687850,71.1
687851,34.8
687852,86.6
687853,75.4
687854,78.0
687855,68.0
687856,66.5
687857,67.4
687858,38.5
687859,59.3
687860,38.0
687861,54.6
687862,57.7
687863,35.5
687864,79.4
687865,49.3
687866,79.5
687867,71.7
687868,65.1
687869,77.6
687870,49.5
687871,65.8
687872,53.1
687873,55.1
687874,38.8
687875,42.7
687876,43.5
687877,45.6
687878,78.7
687879,69.3
687880,67.8
687881,89.7
687882,72.7
687883,76.0
687884,86.8
687885,73.7
687886,51.7
687887,72.4
687888,66.8
687889,70.9
687890,61.2
687891,44.4
687892,55.6
687893,42.1
687894,87.9
687895,86.5
687896,69.2
687897,74.9
687898,27.2
687899,37.9
687900,54.8
687901,89.3
687902,69.0
687903,55.1
687904,37.1
687905,36.7
687906,80.2
687907,34.0
687908,71.0
687909,90.0
687910,48.5
687911,43.0
687912,87.0
687913,48.5
687914,33.4
687915,67.8
687916,42.8
687917,80.8
687918,90.7
687919,58.3
687920,36.0
687921,37.7
687922,81.6
687923,77.3
687924,63.5
687925,81.1
687926,35.9
687927,69.5
687928,45.4
687929,58.0
687930,65.4
687931,45.6
687932,76.2
687933,36.7
687934,55.0
687935,60.0
687936,74.9
687937,43.7
687938,45.0
687939,36.0
687940,79.2
687941,62.6
687942,98.8
687943,56.2
687944,76.6
687945,27.3
687946,53.0
687947,36.7
687948,68.5
687949,75.6
687950,64.8
687951,73.7
687952,41.6
687953,47.2
687954,45.0
687955,46.0
687956,39.1
687957,56.7
687958,83.4
687959,56.7
687960,70.1
687961,33.3
687962,79.8
687963,82.5
687964,78.3
687965,46.5
687966,66.9
687967,78.8
687968,69.9
687969,72.3
687970,37.5
687971,45.1
687972,73.4
687973,90.7
687974,72.0
687975,80.8
687976,87.1
687977,52.0
687978,74.9
687979,58.0
687980,75.4
687981,44.1
687982,65.1
687983,62.9
687984,81.3
687985,45.7
687986,59.6
687987,73.1
687988,90.3
687989,41.5
687990,76.9
687991,78.1
687992,99.6
687993,69.1
687994,49.0
687995,52.9
687996,80.1
687997,66.7
687998,54.6
687999,78.0
688000,76.8
688001,49.7
688002,56.8
688003,81.8
688004,48.5
688005,72.4
688006,71.0
688007,86.7
688008,48.2
688009,46.3
688010,38.2
688011,59.1
688012,49.3
688013,86.3
688014,82.3
688015,87.9
688016,60.7
688017,68.0
688018,42.4
688019,85.9
688020,65.6
688021,84.6
688022,79.1
688023,87.3
688024,80.1
688025,74.6
688026,47.9
688027,61.6
688028,49.0
688029,79.6
688030,56.1
688031,38.4
688032,45.2
688033,59.4
688034,78.5
688035,57.7
688036,75.2
688037,90.9
688038,47.9
688039,64.4
688040,67.0
688041,81.8
688042,64.8
688043,50.5
688044,34.2
688045,77.1
688046,53.6
688047,58.3
688048,81.9
688049,54.6
688050,80.0
688051,60.9
688052,38.6
688053,70.3
688054,60.0
688055,70.0
688056,34.4
688057,48.5
688058,67.8
688059,31.9
688060,78.0
688061,97.4
688062,62.7
688063,77.4
688064,81.1
688065,78.7
688066,71.6
688067,81.5
688068,43.2
688069,69.7
688070,27.7
688071,77.6
688072,72.8
688073,70.2
688074,84.4
688075,70.1
688076,54.3
688077,41.2
688078,88.4
688079,77.9
688080,52.3
688081,53.0
688082,61.1
688083,67.6
688084,59.2
688085,80.7
688086,78.7
688087,91.7
688088,53.9
688089,39.2
688090,30.9
688091,82.4
688092,45.5
688093,88.9
688094,45.3
688095,75.2
688096,68.8
688097,50.8
688098,84.8
688099,65.3
688100,70.2
688101,35.2
688102,74.3
688103,63.7
688104,53.8
688105,74.7
688106,47.7
688107,56.6
688108,81.7
688109,67.3
688110,88.9
688111,59.8
688112,87.4
688113,57.2
688114,47.9
688115,65.8
688116,61.0
688117,65.7
688118,92.3
688119,64.1
688120,72.6
688121,76.0
688122,73.8
688123,76.3
688124,80.9
688125,85.3
688126,72.0
688127,44.2
688128,70.9
688129,79.3
688130,75.3
688131,89.8
688132,46.1
688133,56.5
688134,44.9
688135,35.3
688136,31.8
688137,53.3
688138,35.7
688139,52.3
688140,61.0
688141,79.6
688142,27.6
688143,37.0
688144,74.2
688145,73.6
688146,74.0
688147,69.0
688148,86.7
688149,50.8
688150,52.1
688151,39.5
688152,81.3
688153,47.4
688154,44.8
688155,72.7
688156,40.1
688157,102.2
688158,46.7
688159,83.3
688160,30.8
688161,82.7
688162,73.6
688163,57.2
688164,54.0
688165,50.7
688166,41.7
688167,85.0
688168,50.6
688169,53.6
688170,41.4
688171,52.0
688172,79.8
688173,46.7
688174,44.2
688175,68.3
688176,54.9
688177,82.9
688178,87.1
688179,47.7
688180,86.1
688181,81.3
688182,60.3
688183,88.3
688184,73.6
688185,75.2
688186,50.2
688187,69.2
688188,69.6
688189,92.0
688190,66.3
688191,69.7
688192,43.4
688193,70.2
688194,58.6
688195,30.6
688196,66.8
688197,71.8
688198,39.6
688199,55.5
688200,42.9
688201,63.0
688202,64.7
688203,88.0
688204,49.3
688205,89.9
688206,75.9
688207,78.7
688208,43.9
688209,62.4
688210,51.9
688211,61.0
688212,72.2
688213,78.7
688214,56.2
688215,72.8
688216,50.8
688217,39.5
688218,50.0
688219,70.4
688220,42.2
688221,51.6
